sell_form_id,sell_form_title,sell_form_cat,sell_form_type,sell_form_res_type,sell_form_def_value,sell_form_opt,sell_form_pos,sell_form_length,sell_min_value,sell_max_value,sell_form_desc,sell_form_opts_values,sell_form_field_desc,sell_form_param_id,sell_form_param_values,sell_form_parent_id,sell_form_parent_value,sell_form_unit,sell_form_options
19760,Stan,16430,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19761,Stan,16431,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19813,Stan,16493,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19851,Stan,16691,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19869,Stan,17230,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19870,Stan,17231,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19873,Stan,17235,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19874,Stan,17236,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19875,Stan,17272,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19876,Stan,17293,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19877,Stan,17298,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19882,Stan,18528,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19883,Stan,18553,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19884,Stan,18554,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19885,Stan,18555,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19886,Stan,18556,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19887,Stan,18689,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19888,Stan,18731,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19889,Stan,18732,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19890,Stan,18733,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19891,Stan,18735,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19892,Stan,18736,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19893,Stan,18737,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19894,Stan,18834,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19895,Stan,18844,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19896,Stan,18862,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19897,Stan,19006,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19898,Stan,19015,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19899,Stan,19020,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19900,Stan,19021,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19901,Stan,19022,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19902,Stan,19029,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19903,Stan,19041,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19904,Stan,19048,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19905,Stan,19053,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19906,Stan,19058,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19911,Stan,19692,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19913,Stan,20164,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19914,Stan,25952,4,2,0,1,1,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19919,Stan,27940,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19927,Stan,49143,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19928,Stan,49183,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19929,Stan,49236,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19931,Stan,50673,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19932,Stan,50821,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19933,Stan,50863,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19935,Stan,63764,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19936,Stan,63765,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19937,Stan,63766,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19938,Stan,63768,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19939,Stan,63772,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19940,Stan,63857,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19941,Stan,63858,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19942,Stan,63859,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19943,Stan,63861,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19944,Stan,66887,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19945,Stan,66925,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19946,Stan,67094,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19947,Stan,67132,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19948,Stan,67135,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19949,Stan,67156,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19950,Stan,67195,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19951,Stan,67196,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19952,Stan,67205,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19953,Stan,67363,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19954,Stan,67422,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19955,Stan,67424,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19956,Stan,67435,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19957,Stan,67456,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19958,Stan,67458,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19959,Stan,67460,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19960,Stan,67475,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19961,Stan,67522,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19962,Stan,67534,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19963,Stan,74173,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19964,Stan,74174,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19966,Stan,74256,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19967,Stan,74258,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19968,Stan,74297,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19970,Stan,75993,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19971,Stan,76033,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19972,Stan,76254,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19973,Stan,78013,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19974,Stan,82593,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19975,Stan,82594,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19976,Stan,82595,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19977,Stan,86273,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19978,Stan,86386,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19979,Stan,88298,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19981,Stan,97917,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19983,Stan,97921,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19985,Stan,99345,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19987,Stan,99353,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19988,Stan,99354,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19991,Stan,99363,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19992,Stan,99368,4,2,0,8,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19993,Stan,99372,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19995,Stan,99438,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19996,Stan,99455,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19997,Stan,99461,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19998,Stan,99465,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
19999,Stan,99478,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20001,Stan,102857,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20002,Stan,102860,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20003,Stan,102861,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20004,Stan,102862,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20007,Stan,101352,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20010,Stan,64576,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20011,Stan,64577,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20012,Stan,64588,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20014,Stan,332,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20015,Stan,451,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20016,Stan,507,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20017,Stan,715,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20018,Stan,1082,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20019,Stan,1303,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20020,Stan,3650,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20021,Stan,3724,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20022,Stan,4228,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20024,Stan,4579,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20025,Stan,4584,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20027,Stan,6051,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20028,Stan,8538,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20029,Stan,8786,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20030,Stan,8805,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20031,Stan,9056,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20032,Stan,10882,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20033,Stan,13636,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20034,Stan,14201,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20040,Stan,26081,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20041,Stan,26109,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20042,Stan,26193,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20043,Stan,26251,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20044,Stan,26279,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20045,Stan,45713,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20046,Stan,53644,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20047,Stan,53647,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20048,Stan,53656,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20049,Stan,53677,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20050,Stan,63470,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20051,Stan,67096,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20052,Stan,67130,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20053,Stan,67419,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20055,Stan,67430,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20056,Stan,67433,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20057,Stan,67439,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20058,Stan,67440,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20059,Stan,67441,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20060,Stan,67443,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20061,Stan,67446,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20062,Stan,67447,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20063,Stan,67453,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20064,Stan,67454,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20065,Stan,67457,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20066,Stan,67477,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20067,Stan,67478,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20068,Stan,67479,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20069,Stan,67480,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20070,Stan,67481,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20071,Stan,67482,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20072,Stan,67483,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20073,Stan,67484,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20074,Stan,67526,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20076,Stan,67528,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20077,Stan,67531,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20078,Stan,67532,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20079,Stan,74255,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
20080,Stan,74257,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
